test,Acceptable if,equation,parameter,coefficient,std_error,t_stat,p_value,lower_95,upper_95,significant_at_5pct
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L1.SENTIMENT_CHANGE,0.034208282831554804,0.013378712692737403,2.5569188618666336,0.010560384655769712,0.007986005953789493,0.06043055970932011,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L1.SENTIMENT_CHANGE,-0.06162582033869201,0.05556519862515155,-1.1090722585988764,0.2673990112573019,-0.17053360964398906,0.04728196896660503,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L2.INF,-0.18400268426017902,0.06281210255142099,-2.92941450430744,0.0033960122180552573,-0.3071144052609641,-0.06089096325939389,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L2.INF,0.059847953164166044,0.03294517201217464,1.816592523543349,0.06927952908596155,-0.004724583979696238,0.12442049030802832,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L2.INF,-0.030666135160697702,0.13408376375009512,-0.22870878846937162,0.8190952636166016,-0.29347031211088415,0.2321380417894887,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L2.INF,-0.06367162457023745,0.24706289322254765,-0.25771423518821884,0.7966274590346937,-0.5479148952864308,0.42057164614595594,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L2.INF,0.927265439048081,1.0261150717637975,0.9036661331308554,0.36617246231005396,-1.083920101608962,2.9384509797051237,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L2.D_FEDFUNDS,-0.030013945794779565,0.12717049305260278,-0.23601344206760763,0.813422239528324,-0.279268112177881,0.21924022058832188,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L2.D_FEDFUNDS,0.10083709707353362,0.06670137757387135,1.5117693328276045,0.1305925535698721,-0.029897602971254197,0.23157179711832143,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L2.D_FEDFUNDS,1.163067543257944,0.2714683580682422,4.284357674442375,1.8326788134435766e-05,0.6309895614441893,1.6951455250716987,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L2.D_FEDFUNDS,-1.3574218841114598,0.5002079005458026,-2.7137154023962977,0.006653329785747243,-2.337829369181233,-0.3770143990416869,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L2.D_FEDFUNDS,2.4163804532556648,2.0774907112539718,1.163124552213829,0.2447789719415977,-1.6555013408021195,6.488262247313449,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L2.UNRATE,-0.0002530108013160443,0.04783917660129222,-0.005288778346348253,0.9957801850841473,-0.0940177969398488,0.09351177533721672,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L2.UNRATE,-0.044096287649402446,0.025091818901622126,-1.757397015429269,0.07885016169354937,-0.09327625269658181,0.005083677397776917,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L2.UNRATE,0.18535619739031464,0.10212135230078573,1.8150581951203608,0.06951496672116715,-0.014801653119225378,0.38551404789985466,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L2.UNRATE,0.25672401195790884,0.1881689180970153,1.364327406216728,0.1724645440361321,-0.11208706751224112,0.6255350914280589,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L2.UNRATE,-0.2952755253600562,0.7815134048596727,-0.3778252855599776,0.7055603884889934,-1.8270417988850145,1.2364907481649023,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L2.INDPRO_GROWTH,0.04338020961023227,0.019817414331698324,2.188994431066863,0.028597244786114438,0.004538077520103559,0.08222234170036098,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L2.INDPRO_GROWTH,0.0026259245040852384,0.010394304560332952,0.2526310912714996,0.8005533018108876,-0.017746912434167348,0.022998761442337822,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L2.INDPRO_GROWTH,0.018040493725016562,0.04230384581082733,0.4264504415435261,0.6697796526385014,-0.064875044064205,0.10095603151423813,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L2.INDPRO_GROWTH,0.052877312198044736,0.07794911365960323,0.6783568114572182,0.4975454856117959,-0.0999029505747776,0.20565757497086706,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L2.INDPRO_GROWTH,-0.15089375000042132,0.3237425066689397,-0.46609186897637084,0.6411497431264068,-0.7854290630715433,0.48364156307070055,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L2.SENTIMENT_CHANGE,-3.085135942126351e-05,0.0034255467189154643,-0.009006258548717479,0.9928141424975532,-0.006744922928495573,0.006683220209653046,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L2.SENTIMENT_CHANGE,-0.002030277729844494,0.0017967114824411704,-1.1299965240306584,0.25847768915594926,-0.005551832235429188,0.0014912767757402,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L2.SENTIMENT_CHANGE,0.011328620699034713,0.007312447415654672,1.5492242275523398,0.1213278273301861,-0.003003776235648443,0.02566101763371787,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L2.SENTIMENT_CHANGE,-0.007017109489415266,0.01347392379599803,-0.5207918343355525,0.6025117920842151,-0.03342600012957141,0.01939178115074087,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L2.SENTIMENT_CHANGE,-0.24686556424461206,0.05596063456771937,-4.411414669465084,1.0269742608598318e-05,-0.356548407997342,-0.13718272049188213,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L3.INF,0.04690688722389055,0.0624716628202802,0.7508506274089947,0.4527425566932406,-0.07553757190385864,0.16935134635163973,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L3.INF,-0.07520258322764153,0.03276661015790412,-2.295098054551145,0.02172750555577243,-0.1394251391371336,-0.010980027318149455,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L3.INF,0.07485856126392518,0.13335703373108235,0.5613394297212644,0.574566166796209,-0.18652122484899622,0.33623834737684655,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L3.INF,0.02280484489094907,0.24572381967577867,0.09280681425609864,0.9260570373849267,-0.4588138416735771,0.5044235314554752,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L3.INF,-1.0704824347971096,1.0205535585368712,-1.0489233277789158,0.29421340800045503,-3.070767409529377,0.9298025399351579,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L3.D_FEDFUNDS,-0.25624864412337645,0.1279198137371173,-2.003197445627793,0.04515609974313397,-0.5069714790481263,-0.005525809198626552,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L3.D_FEDFUNDS,0.07488721841641355,0.06709439894779211,1.1161470941066964,0.26435917639895845,-0.056617803521258975,0.20639224035408607,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L3.D_FEDFUNDS,-0.012730211314502091,0.27306791824143106,-0.04661921252589901,0.9628167192962955,-0.547943331067707,0.5224829084387027,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L3.D_FEDFUNDS,0.0732716679227453,0.503155251911984,0.14562437268480022,0.8842179264691864,-0.9129126258247432,1.0594559616702337,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L3.D_FEDFUNDS,-0.9852322815727804,2.089731811563188,-0.4714635036520759,0.6373097763262241,-5.0811066322366285,3.110642069091068,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L3.UNRATE,-0.07221265020932696,0.04698780141667181,-1.5368382438022539,0.1243329255951319,-0.1643087409860037,0.01988344056734978,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L3.UNRATE,-0.008276699400368187,0.02464526957808604,-0.33583318592415085,0.7369966633525641,-0.05658142777341682,0.04002802897268044,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L3.UNRATE,0.061866511661338365,0.10030393838721893,0.6167904536560213,0.537372949466707,-0.13472920757761075,0.25846223090028747,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L3.UNRATE,-0.06917466825784588,0.18482014918487766,-0.3742809891828931,0.7081952743748628,-0.4314221606602061,0.2930728241445143,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L3.UNRATE,-0.46389695140947323,0.7676051153234403,-0.6043432256362756,0.5456154735239641,-1.9684029774434164,1.0406090746244698,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L3.INDPRO_GROWTH,0.005326541165056799,0.019506452371243932,0.27306560227779253,0.7848027876226716,-0.032906105482581306,0.043559187812694904,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L3.INDPRO_GROWTH,0.01351060343168932,0.01023120390201593,1.3205291929552128,0.1866583958777992,-0.006542556216261902,0.03356376307964054,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L3.INDPRO_GROWTH,-0.07525662610797988,0.041640041410923666,-1.8073139112738104,0.07071334821256225,-0.15687110727339026,0.0063578550574305,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L3.INDPRO_GROWTH,0.1916820084272845,0.07672598692906395,2.498267094361415,0.01248021218485385,0.04129907404631916,0.34206494280824984,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L3.INDPRO_GROWTH,0.1934111568008137,0.3186625500776721,0.6069466172089281,0.5438863396554405,-0.4311674413514236,0.8179897549530509,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L3.SENTIMENT_CHANGE,-0.005721872811780254,0.0033972621122157144,-1.6842600372829093,0.09213142495991142,-0.012380506551723056,0.000936760928162546,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L3.SENTIMENT_CHANGE,-0.0012123370147622149,0.0017818761052579735,-0.6803711050307266,0.4962695121171238,-0.004704814181067843,0.002280140151543413,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L3.SENTIMENT_CHANGE,0.0029128962773766905,0.00725206882031329,0.4016641801878065,0.6879311894808585,-0.011301158610437357,0.017126951165190737,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L3.SENTIMENT_CHANGE,0.01033727895518281,0.013362670128614721,0.7735938143864405,0.4391710311669035,-0.015853554496902043,0.036528112407267666,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L3.SENTIMENT_CHANGE,-0.12537762376438374,0.05549856977360162,-2.2591145010735163,0.023876263343146624,-0.2341548205206429,-0.01660042700812457,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L4.INF,0.060872093048163774,0.056323543154536124,1.0807575240987182,0.279804987379767,-0.04952205153472703,0.17126623763105459,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L4.INF,-0.006491386584344188,0.029541899445927007,-0.21973490892912664,0.8260776156403615,-0.06439350949836112,0.051410736329672746,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L4.INF,-0.02967088852019689,0.12023276322773341,-0.24677872922206012,0.805079473077168,-0.26532710444655433,0.20598532740616057,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L4.INF,0.14320115033858027,0.22154102415076546,0.6463866044111428,0.5180290134747354,-0.29101925699692,0.5774215576740805,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L4.INF,-1.5037366055873453,0.9201162543268615,-1.634289796007841,0.1021980152403888,-3.307164464067994,0.2996912528933031,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L4.D_FEDFUNDS,0.015380839401598283,0.11070406472412066,0.13893653715360862,0.8895002984803595,-0.2015991274576782,0.23236080626087477,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L4.D_FEDFUNDS,0.050843590296668496,0.05806467713443165,0.8756371826360998,0.381227304916396,-0.06296317688681755,0.16465035748015452,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L4.D_FEDFUNDS,-0.022912337623836244,0.23631779637518963,-0.0969556164422738,0.9227616412727999,-0.48609521851920795,0.4402705432715354,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L4.D_FEDFUNDS,0.24766282972560388,0.43543943621130504,0.5687652728023029,0.5695154446717869,-0.605798465248554,1.1011241246997618,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L4.D_FEDFUNDS,2.3924265213738702,1.8084907956383212,1.322885649815787,0.18587340821151088,-1.1522154380772394,5.93706848082498,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L4.UNRATE,0.011527456966315467,0.037068429576923995,0.31097775378894366,0.7558175336291658,-0.06112666500445557,0.0841815789370865,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L4.UNRATE,-0.011566387117232456,0.01944252363838942,-0.5949015329673835,0.5519092925310525,-0.04967373344847572,0.026540959214010805,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L4.UNRATE,0.01796101740017035,0.0791292498115377,0.22698328927606598,0.8204367362854048,-0.13713231223044353,0.17305434703078426,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L4.UNRATE,-0.44016527852072496,0.14580364430554976,-3.018890787107513,0.00253701969590817,-0.7259404213596025,-0.15439013568184745,True
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L4.UNRATE,0.6154212530796548,0.6055596410637292,1.0162851209809864,0.30949363187648193,-0.5714756434052544,1.802318149564564,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L4.INDPRO_GROWTH,-0.002722501205500388,0.012703500936547757,-0.21431109574430762,0.8303044658960825,-0.027621363041133995,0.022176360630133216,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L4.INDPRO_GROWTH,-0.002020547372454322,0.006663031589633031,-0.3032474550470508,0.7617012866393027,-0.015080089288135062,0.011038994543226419,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L4.INDPRO_GROWTH,0.027619995681794858,0.027117914369778527,1.0185147465682638,0.3084333964167304,-0.02553111648297105,0.08077110784656077,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L4.INDPRO_GROWTH,0.030352089203353277,0.04996749938229587,0.6074366253778835,0.5435611885965739,-0.06758420958594662,0.12828838799265319,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L4.INDPRO_GROWTH,0.0033933482247739755,0.20752774140120353,0.016351299358160393,0.9869541320303764,-0.40336102492158493,0.4101477213711329,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INF,L4.SENTIMENT_CHANGE,-0.0033813926448747903,0.0033078424018501513,-1.0222351110148116,0.30666963657101665,-0.009864763752501088,0.0031019784627515064,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,D_FEDFUNDS,L4.SENTIMENT_CHANGE,-0.0002407174064816944,0.0017349751479645821,-0.13874400838772616,0.8896524407261631,-0.0036412686964922753,0.0031598338835288867,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,UNRATE,L4.SENTIMENT_CHANGE,0.011738606856090857,0.007061186317861748,1.6624128478804274,0.09643002458614855,-0.002101318326918169,0.025578532039099884,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,INDPRO_GROWTH,L4.SENTIMENT_CHANGE,-0.006329529492138636,0.013010949815862056,-0.48647712747474503,0.6266289182755864,-0.03183099113122827,0.019171932146950992,False
Classical t-test,p-value < 0.05 indicates statistical significance; individual VAR coefficients require cautious interpretation,SENTIMENT_CHANGE,L4.SENTIMENT_CHANGE,-0.16917255037965634,0.05403778580376487,-3.1306343859831114,0.0017442917171724614,-0.27508661055503547,-0.06325849020427719,True
