ordering_name,ordering,shock,response,horizon,value,lower_95,upper_95,Acceptable if
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,INF,24,0.0007048686964288819,-0.008806090129413413,0.008691052787698817,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,INDPRO_GROWTH,1,0.3014348564657019,0.2012519242581264,0.4087708624327657,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,INDPRO_GROWTH,3,-0.07894612668442542,-0.19435616145360354,0.03157552050253788,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,INDPRO_GROWTH,6,0.058746893691317595,-0.0010062725333954315,0.12018842848975966,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,INDPRO_GROWTH,12,0.01343686031303467,-0.027375343545679588,0.04004090267046725,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,INDPRO_GROWTH,24,0.0019523493385265422,-0.028176992735487,0.023483672424260985,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,UNRATE,1,-0.2219464669532917,-0.27581167548607,-0.1635326916115312,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,UNRATE,3,-0.134468485215522,-0.23869626618932618,-0.04164847765050655,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,UNRATE,6,-0.1419908185052764,-0.2564773230223055,-0.014328041230728478,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,UNRATE,12,-0.15315636359739432,-0.258963245907948,0.003849688913483115,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,UNRATE,24,-0.10193817328541381,-0.2163965423485735,0.07494211612545197,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,SENTIMENT_CHANGE,1,0.05369793391134466,-0.3821344966997159,0.4408619172818308,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,SENTIMENT_CHANGE,3,-0.013038277525048712,-0.4618376471470417,0.376678472402984,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,SENTIMENT_CHANGE,6,-0.10557345362654706,-0.323796650069209,0.10004002926212727,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,SENTIMENT_CHANGE,12,-0.014825745393536822,-0.11069950687743584,0.05394448403992183,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
C_granger_policy_reaction,"INF, INDPRO_GROWTH, UNRATE, FEDFUNDS, SENTIMENT_CHANGE",FEDFUNDS,SENTIMENT_CHANGE,24,-0.03495880403866252,-0.09896302138965932,0.01376985640594871,similar signs across defensible orderings indicate stronger IRF robustness; differences indicate identification sensitivity
